id;type;geometry_name;geometry_type;geometry_coordinates;Longitude;Latitude;Satélite;País;Estado;Município;Datetime;Risco de Fogo;Precipitação;Dias sem Chuva;Data;Hora
focos_ams_24h.6cb29821-5d2a-3376-8c3d-4bc28f3919b3;Feature;geom;Point;[-72.40565, 10.6024];-72,40565;10,6024;NPP-375;Venezuela;Zulia;Rosario de Perijá;2023-03-29 16:04:00-03:00;0,71;0,0;7,0;29/03/2023;16:04:00
focos_ams_24h.f296af2f-04d0-3bc0-97a6-e253a2e8141b;Feature;geom;Point;[-72.40272, 10.60002];-72,40272;10,60002;NPP-375;Venezuela;Zulia;Rosario de Perijá;2023-03-29 16:04:00-03:00;0,74;0,0;7,0;29/03/2023;16:04:00
focos_ams_24h.c1de7c54-bb18-36fa-aff1-fc2423fe8a1c;Feature;geom;Point;[-75.41625, 10.12479];-75,41625;10,12479;NPP-375;Colombia;Bolívar;Arjona;2023-03-29 16:04:00-03:00;0,7;0,67;1,0;29/03/2023;16:04:00
focos_ams_24h.cd9c1855-3c90-30db-a76c-aaf9b7e6f096;Feature;geom;Point;[-74.21478, 8.49254];-74,21478;8,49254;NPP-375;Colombia;Bolívar;Pinillos;2023-03-29 16:04:00-03:00;0,02;4,89;7,0;29/03/2023;16:04:00
focos_ams_24h.81bff94f-fef4-3e93-bed5-ab93dba8ab7c;Feature;geom;Point;[-73.65266, 8.30581];-73,65266;8,30581;NPP-375;Colombia;Cesar;Aguachica;2023-03-29 16:04:00-03:00;0,19;4,36;7,0;29/03/2023;16:04:00
focos_ams_24h.7adbed43-a90f-3e00-93dd-ba0a54258d17;Feature;geom;Point;[-73.65683, 8.44318];-73,65683;8,44318;NPP-375;Colombia;Cesar;Gamarra;2023-03-29 16:04:00-03:00;0,29;3,12;7,0;29/03/2023;16:04:00
focos_ams_24h.f23053b8-b6cf-3f07-95a4-ae8939552953;Feature;geom;Point;[-73.6578, 8.4416];-73,6578;8,4416;NPP-375;Colombia;Cesar;Gamarra;2023-03-29 16:04:00-03:00;0,29;3,13;7,0;29/03/2023;16:04:00
focos_ams_24h.4080ad34-68a6-36fe-a68d-b99217cca3d5;Feature;geom;Point;[-73.65626, 8.43676];-73,65626;8,43676;NPP-375;Colombia;Cesar;Gamarra;2023-03-29 16:04:00-03:00;0,28;3,18;7,0;29/03/2023;16:04:00
focos_ams_24h.c7456a9b-7c8c-3c21-8061-558be315b95a;Feature;geom;Point;[-73.65717, 8.43518];-73,65717;8,43518;NPP-375;Colombia;Cesar;Gamarra;2023-03-29 16:04:00-03:00;0,28;3,2;7,0;29/03/2023;16:04:00
focos_ams_24h.d08d714d-f726-3a18-a244-a53f789f5970;Feature;geom;Point;[-73.6543, 8.30344];-73,6543;8,30344;NPP-375;Colombia;Cesar;Aguachica;2023-03-29 16:04:00-03:00;0,19;4,37;8,0;29/03/2023;16:04:00
focos_ams_24h.2483df91-a800-38c9-b0bc-952683918ab9;Feature;geom;Point;[-75.41261, 10.12398];-75,41261;10,12398;NPP-375;Colombia;Bolívar;Arjona;2023-03-29 16:04:00-03:00;0,69;0,75;1,0;29/03/2023;16:04:00
focos_ams_24h.9bcff210-a58d-3b16-8eb9-b22cf1bf0606;Feature;geom;Point;[-73.7765, 9.41664];-73,7765;9,41664;NPP-375;Colombia;Cesar;Chimichagua;2023-03-29 16:04:00-03:00;0,23;0,93;7,0;29/03/2023;16:04:00
focos_ams_24h.c17c0c23-7c03-3999-b0c2-c91e0e8546f6;Feature;geom;Point;[-73.78062, 9.33622];-73,78062;9,33622;NPP-375;Colombia;Cesar;Chimichagua;2023-03-29 16:04:00-03:00;0,3;1,09;5,0;29/03/2023;16:04:00
focos_ams_24h.767c6a11-c4dc-35a1-b2db-674f9ff91c17;Feature;geom;Point;[-75.49589, 9.30783];-75,49589;9,30783;NPP-375;Colombia;Sucre;Sincelejo;2023-03-29 16:04:00-03:00;0,29;0,87;0,0;29/03/2023;16:04:00
focos_ams_24h.8635c686-b6bf-3e78-bc4c-e04499db7d19;Feature;geom;Point;[-74.31781, 10.0183];-74,31781;10,0183;NPP-375;Colombia;Magdalena;Ariguaní;2023-03-29 16:04:00-03:00;0,06;9,95;10,0;29/03/2023;16:04:00
focos_ams_24h.0f069248-40c3-314e-9173-752b134d587a;Feature;geom;Point;[-73.58313, 9.08491];-73,58313;9,08491;NPP-375;Colombia;Cesar;Curumaní;2023-03-29 16:04:00-03:00;0,46;0,93;3,0;29/03/2023;16:04:00
focos_ams_24h.d787aef0-b627-329b-b577-94f602f9b3a6;Feature;geom;Point;[-72.75909, 3.43422];-72,75909;3,43422;NPP-375;Colombia;Meta;San Martín;2023-03-29 16:02:00-03:00;0,0;0,0;1,0;29/03/2023;16:02:00
focos_ams_24h.cadb0f91-35fe-3c1a-949c-fc9e3b431b5e;Feature;geom;Point;[-72.75482, 3.4413];-72,75482;3,4413;NPP-375;Colombia;Meta;San Martín;2023-03-29 16:02:00-03:00;0,0;0,0;1,0;29/03/2023;16:02:00
focos_ams_24h.516cbda3-be4c-33ef-bf5c-f006ee6ddb9d;Feature;geom;Point;[-71.4549, 3.42541];-71,4549;3,42541;NPP-375;Colombia;Meta;Mapiripán;2023-03-29 16:02:00-03:00;0,08;0,0;1,0;29/03/2023;16:02:00
focos_ams_24h.ae3b4d20-0cc2-33bd-a069-cae5e0041ec6;Feature;geom;Point;[-72.75993, 3.44056];-72,75993;3,44056;NPP-375;Colombia;Meta;San Martín;2023-03-29 16:02:00-03:00;0,0;0,0;1,0;29/03/2023;16:02:00
focos_ams_24h.5161da96-e36a-313f-b3a0-d30471f5a346;Feature;geom;Point;[-71.78136, 3.65372];-71,78136;3,65372;NPP-375;Colombia;Meta;Puerto Gaitán;2023-03-29 16:02:00-03:00;0,59;0,0;2,0;29/03/2023;16:02:00
focos_ams_24h.cc16313a-2a4c-3e65-8568-9f06a428ec36;Feature;geom;Point;[-76.64998, -0.15145];-76,64998;-0,15145;NPP-375;Ecuador;Sucumbios;Shushufindi;2023-03-29 16:02:00-03:00;0,0;1,4;0,0;29/03/2023;16:02:00
focos_ams_24h.993777c8-eb9f-3275-a2f8-29c3b675464f;Feature;geom;Point;[-71.19302, 4.37422];-71,19302;4,37422;NPP-375;Colombia;Meta;Puerto Gaitán;2023-03-29 16:02:00-03:00;0,66;0,0;4,0;29/03/2023;16:02:00
focos_ams_24h.8e64f0b1-e5c0-3d6c-a4ab-b5f8cb321e85;Feature;geom;Point;[-71.19402, 4.38126];-71,19402;4,38126;NPP-375;Colombia;Meta;Puerto Gaitán;2023-03-29 16:02:00-03:00;0,87;0,0;4,0;29/03/2023;16:02:00
focos_ams_24h.3c327424-9f06-31da-9c30-465ec914e91e;Feature;geom;Point;[-78.87256, 1.00609];-78,87256;1,00609;NPP-375;Ecuador;Esmeraldas;Eloy Alfaro;2023-03-29 16:02:00-03:00;0,0;17,64;0,0;29/03/2023;16:02:00
focos_ams_24h.e5ceed98-b157-3068-8914-06ffcb900006;Feature;geom;Point;[-72.75399, 3.43496];-72,75399;3,43496;NPP-375;Colombia;Meta;San Martín;2023-03-29 16:02:00-03:00;0,0;0,0;1,0;29/03/2023;16:02:00
focos_ams_24h.3f415df2-96d3-3306-b0c7-ef2238ed21a6;Feature;geom;Point;[-78.87608, 1.00556];-78,87608;1,00556;NPP-375;Ecuador;Esmeraldas;Eloy Alfaro;2023-03-29 16:02:00-03:00;0,0;17,47;0,0;29/03/2023;16:02:00
focos_ams_24h.48cd8cc3-b064-3bc3-a833-957104f76bb7;Feature;geom;Point;[-79.38486, -1.49108];-79,38486;-1,49108;NPP-375;Ecuador;Los Rios;Urdaneta;2023-03-29 16:02:00-03:00;0,0;11,98;0,0;29/03/2023;16:02:00
focos_ams_24h.6856ed45-79ca-3f88-b50f-2ddb1bd26629;Feature;geom;Point;[-66.60249, -12.33203];-66,60249;-12,33203;AQUA_M-T;Bolivia;El Beni;José Ballivián;2023-03-29 16:02:00-03:00;0,0;6,31;1,0;29/03/2023;16:02:00
focos_ams_24h.c9d5ad14-2e86-3af1-97c7-699087688cf0;Feature;geom;Point;[-76.88003, -7.34628];-76,88003;-7,34628;NPP-375;Peru;San Martín;Mariscal Cáceres;2023-03-29 16:00:00-03:00;0,0;0,55;1,0;29/03/2023;16:00:00
focos_ams_24h.465a281a-db9b-39ef-9491-123b498b6d8c;Feature;geom;Point;[-76.89713, -7.36167];-76,89713;-7,36167;NPP-375;Peru;San Martín;Mariscal Cáceres;2023-03-29 16:00:00-03:00;0,0;1,32;1,0;29/03/2023;16:00:00
focos_ams_24h.4555ea28-bdd3-37c6-b27d-5ca860bc1364;Feature;geom;Point;[-76.88071, -7.34645];-76,88071;-7,34645;NPP-375;Peru;San Martín;Mariscal Cáceres;2023-03-29 16:00:00-03:00;0,0;0,56;1,0;29/03/2023;16:00:00
focos_ams_24h.8320db16-9440-3a02-b5b0-ddec887fe3f1;Feature;geom;Point;[-72.64674, -7.79493];-72,64674;-7,79493;NPP-375;Brasil;ACRE;RODRIGUES ALVES;2023-03-29 16:00:00-03:00;0,0;3,07;0,0;29/03/2023;16:00:00
focos_ams_24h.dfcd8b8c-0bb3-33dc-9763-ad7a6097f16f;Feature;geom;Point;[-78.86398, -8.41648];-78,86398;-8,41648;NPP-375;Peru;La Libertad;Viru;2023-03-29 16:00:00-03:00;0,99;0,0;2,0;29/03/2023;16:00:00
focos_ams_24h.c99b6716-77c9-38f5-8308-9c8d57750542;Feature;geom;Point;[-76.1325, -8.94834];-76,1325;-8,94834;NPP-375;Peru;Huánuco;Leoncio Prado;2023-03-29 15:58:00-03:00;0,0;1,78;0,0;29/03/2023;15:58:00
focos_ams_24h.9a213059-56a6-3242-8549-2931e8dc2397;Feature;geom;Point;[-76.13307, -8.94703];-76,13307;-8,94703;NPP-375;Peru;Huánuco;Leoncio Prado;2023-03-29 15:58:00-03:00;0,0;1,75;0,0;29/03/2023;15:58:00
focos_ams_24h.8d18e115-e17a-30ce-88b9-40b60f65988e;Feature;geom;Point;[-68.07257, -13.68501];-68,07257;-13,68501;NPP-375;Bolivia;La Paz;Abel Iturralde;2023-03-29 15:58:00-03:00;0,0;0,0;2,0;29/03/2023;15:58:00
focos_ams_24h.091e8ab3-a5d9-3d1d-8f37-c9e1812d27f1;Feature;geom;Point;[-76.23463, -8.8477];-76,23463;-8,8477;NPP-375;Peru;Huánuco;Marañón;2023-03-29 15:58:00-03:00;0,0;1,1;0,0;29/03/2023;15:58:00
focos_ams_24h.50a40aec-b5fb-31c3-ab9d-98cef29592b7;Feature;geom;Point;[-68.06883, -13.68433];-68,06883;-13,68433;NPP-375;Bolivia;La Paz;Abel Iturralde;2023-03-29 15:58:00-03:00;0,0;0,0;2,0;29/03/2023;15:58:00
focos_ams_24h.9d3a1f06-ca53-3c07-94e8-ef8582243f51;Feature;geom;Point;[-72.40686, -38.31602];-72,40686;-38,31602;AQUA_M-T;Chile;Araucanía;Cautín;2023-03-29 15:58:00-03:00;0,86;0,0;16,0;29/03/2023;15:58:00
focos_ams_24h.0cc662aa-0a11-3be8-a641-e3edc2c45513;Feature;geom;Point;[-66.60375, -12.31313];-66,60375;-12,31313;NPP-375;Bolivia;El Beni;José Ballivián;2023-03-29 15:58:00-03:00;0,0;6,65;1,0;29/03/2023;15:58:00
focos_ams_24h.f28900cf-31e2-3d6f-822c-571773731856;Feature;geom;Point;[-72.41878, -38.31761];-72,41878;-38,31761;AQUA_M-T;Chile;Araucanía;Malleco;2023-03-29 15:58:00-03:00;0,86;0,0;16,0;29/03/2023;15:58:00
focos_ams_24h.950bf1f4-f93c-391b-95b5-b84f1c99a017;Feature;geom;Point;[-73.90468, -11.8945];-73,90468;-11,8945;NPP-375;Peru;Junín;Satipo;2023-03-29 15:58:00-03:00;0,01;4,26;0,0;29/03/2023;15:58:00
focos_ams_24h.d6c974ac-c62c-3518-945a-24c39f58e43a;Feature;geom;Point;[-68.06714, -13.68389];-68,06714;-13,68389;NPP-375;Bolivia;La Paz;Abel Iturralde;2023-03-29 15:58:00-03:00;0,0;0,0;2,0;29/03/2023;15:58:00
focos_ams_24h.4606c214-5406-3fb7-8719-65b77a2b6938;Feature;geom;Point;[-76.24418, -8.83654];-76,24418;-8,83654;NPP-375;Peru;Huánuco;Marañón;2023-03-29 15:58:00-03:00;0,0;1,28;0,0;29/03/2023;15:58:00
focos_ams_24h.3d78b439-a027-3540-8b38-d3baf9b4e9f2;Feature;geom;Point;[-66.65857, -12.96871];-66,65857;-12,96871;NPP-375;Bolivia;El Beni;José Ballivián;2023-03-29 15:58:00-03:00;0,0;0,17;0,0;29/03/2023;15:58:00
focos_ams_24h.73a6bee8-4ec3-3a99-b0d8-b03fb0c6f989;Feature;geom;Point;[-74.06033, -11.83279];-74,06033;-11,83279;NPP-375;Peru;Junín;Satipo;2023-03-29 15:58:00-03:00;0,01;2,15;0,0;29/03/2023;15:58:00
focos_ams_24h.a3fb133f-ca61-3e6c-893a-39b1e37c96ec;Feature;geom;Point;[-74.39743, -11.56814];-74,39743;-11,56814;NPP-375;Peru;Junín;Satipo;2023-03-29 15:58:00-03:00;0,02;0,0;0,0;29/03/2023;15:58:00
focos_ams_24h.995b8f70-2f8f-33ab-b297-e5699edb53b2;Feature;geom;Point;[-66.60675, -12.32627];-66,60675;-12,32627;NPP-375;Bolivia;El Beni;José Ballivián;2023-03-29 15:58:00-03:00;0,0;6,51;1,0;29/03/2023;15:58:00
focos_ams_24h.7959d65e-f602-313b-aded-06e6b87f5317;Feature;geom;Point;[-66.59963, -12.32478];-66,59963;-12,32478;NPP-375;Bolivia;El Beni;José Ballivián;2023-03-29 15:58:00-03:00;0,0;6,4;0,0;29/03/2023;15:58:00
focos_ams_24h.95c2803f-689b-34ee-943f-d16128e9083f;Feature;geom;Point;[-66.60235, -12.32028];-66,60235;-12,32028;NPP-375;Bolivia;El Beni;José Ballivián;2023-03-29 15:58:00-03:00;0,0;6,51;1,0;29/03/2023;15:58:00
focos_ams_24h.cf67b4a7-cff1-3ce2-817d-5961019af81f;Feature;geom;Point;[-75.99968, -11.32306];-75,99968;-11,32306;NPP-375;Peru;Junín;Junín;2023-03-29 15:58:00-03:00;0,7;0,0;1,0;29/03/2023;15:58:00
focos_ams_24h.751b9946-e2e4-3bb0-bd0c-6b6155b600ea;Feature;geom;Point;[-74.46635, -11.48856];-74,46635;-11,48856;NPP-375;Peru;Junín;Satipo;2023-03-29 15:58:00-03:00;0,04;0,0;0,0;29/03/2023;15:58:00
focos_ams_24h.d7cd6a8d-b25b-3c23-884d-c02efd24970e;Feature;geom;Point;[-74.45865, -11.52842];-74,45865;-11,52842;NPP-375;Peru;Junín;Satipo;2023-03-29 15:58:00-03:00;0,02;0,0;0,0;29/03/2023;15:58:00
focos_ams_24h.f2d63809-7237-36ba-a7f3-4214b970d588;Feature;geom;Point;[-74.06249, -11.83355];-74,06249;-11,83355;NPP-375;Peru;Junín;Satipo;2023-03-29 15:58:00-03:00;0,01;2,12;0,0;29/03/2023;15:58:00
focos_ams_24h.ea1cef5f-c653-37b3-ac81-98763fca8c86;Feature;geom;Point;[-74.4633, -11.52925];-74,4633;-11,52925;NPP-375;Peru;Junín;Satipo;2023-03-29 15:58:00-03:00;0,02;0,0;0,0;29/03/2023;15:58:00
focos_ams_24h.d34b5d09-b03b-329e-8e26-9241dc9b0c97;Feature;geom;Point;[-74.50944, -11.46571];-74,50944;-11,46571;NPP-375;Peru;Junín;Satipo;2023-03-29 15:58:00-03:00;0,02;0,0;0,0;29/03/2023;15:58:00
focos_ams_24h.26f0adb2-1db9-3fa6-88e1-e1b418e50207;Feature;geom;Point;[-57.1359, -28.0066];-57,1359;-28,0066;GOES-16;Argentina;Corrientes;Ituzaingó;2023-03-29 15:57:37-03:00;0,03;0,11;3,0;29/03/2023;15:57:37
focos_ams_24h.bc7885f1-c16c-3dec-8cc7-6b2446619c34;Feature;geom;Point;[-57.9617, -27.4355];-57,9617;-27,4355;GOES-16;Argentina;Corrientes;San Luis del Palmar;2023-03-29 15:57:35-03:00;0,24;0,0;4,0;29/03/2023;15:57:35
focos_ams_24h.92ceb44f-f11a-3c92-b759-25f4eaa9c97d;Feature;geom;Point;[-57.4332, -26.9458];-57,4332;-26,9458;GOES-16;Paraguay;Misiones;San Juan Bautista de las Misiones;2023-03-29 15:57:32-03:00;0,35;0,0;4,0;29/03/2023;15:57:32
focos_ams_24h.9bff3191-33b7-33bd-8ec5-6ff1c1b6aa24;Feature;geom;Point;[-58.5493, -26.8757];-58,5493;-26,8757;GOES-16;Argentina;Chaco;Bermejo;2023-03-29 15:57:32-03:00;0,05;0,0;3,0;29/03/2023;15:57:32
focos_ams_24h.d2b9e50e-ce20-3949-a97a-53273a0065e5;Feature;geom;Point;[-58.5455, -26.8975];-58,5455;-26,8975;GOES-16;Argentina;Chaco;Bermejo;2023-03-29 15:57:32-03:00;0,04;0,0;3,0;29/03/2023;15:57:32
focos_ams_24h.b38d33eb-9b59-3820-aec8-362b55586713;Feature;geom;Point;[-57.0976, -26.498];-57,0976;-26,498;GOES-16;Paraguay;Misiones;San Miguel;2023-03-29 15:57:30-03:00;0,33;0,0;4,0;29/03/2023;15:57:30
focos_ams_24h.477e7b2b-3b78-3e14-b6ff-e578df3360ef;Feature;geom;Point;[-57.1198, -26.4975];-57,1198;-26,4975;GOES-16;Paraguay;Misiones;Villa Florida;2023-03-29 15:57:30-03:00;0,33;0,0;4,0;29/03/2023;15:57:30
focos_ams_24h.f9a94515-ea27-3a9f-a4fe-04e098a817bf;Feature;geom;Point;[-55.9438, -26.5925];-55,9438;-26,5925;GOES-16;Paraguay;Itapúa;San Pedro del Paraná;2023-03-29 15:57:30-03:00;0,51;0,0;4,0;29/03/2023;15:57:30
focos_ams_24h.232aa85b-cd8b-3d03-a679-64494759cc6e;Feature;geom;Point;[-57.3985, -26.1881];-57,3985;-26,1881;GOES-16;Paraguay;Paraguarí;Caapucú;2023-03-29 15:57:29-03:00;0,16;0,33;3,0;29/03/2023;15:57:29
focos_ams_24h.2d5d1efa-dcae-3d8d-9329-d99ddd428f84;Feature;geom;Point;[-57.6375, -26.204];-57,6375;-26,204;GOES-16;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:57:29-03:00;0,21;0,0;3,0;29/03/2023;15:57:29
focos_ams_24h.99b9caf7-2c89-3a9e-9a13-4e8bcd3aaacf;Feature;geom;Point;[-57.4166, -26.2093];-57,4166;-26,2093;GOES-16;Paraguay;Paraguarí;Caapucú;2023-03-29 15:57:29-03:00;0,15;0,48;3,0;29/03/2023;15:57:29
focos_ams_24h.95f060b3-af74-3397-bf77-d958a526dae9;Feature;geom;Point;[-57.501, -26.2288];-57,501;-26,2288;GOES-16;Paraguay;Paraguarí;Caapucú;2023-03-29 15:57:29-03:00;0,11;0,29;4,0;29/03/2023;15:57:29
focos_ams_24h.73b2de38-dff5-3dd7-ad26-678d32706060;Feature;geom;Point;[-57.3945, -26.2098];-57,3945;-26,2098;GOES-16;Paraguay;Paraguarí;Caapucú;2023-03-29 15:57:29-03:00;0,14;0,55;3,0;29/03/2023;15:57:29
focos_ams_24h.63ce8205-f671-3d37-8a1b-e599fb936fda;Feature;geom;Point;[-57.6335, -26.2256];-57,6335;-26,2256;GOES-16;Paraguay;Ñeembucú;Villa Franca;2023-03-29 15:57:29-03:00;0,21;0,0;3,0;29/03/2023;15:57:29
focos_ams_24h.e8d08e7a-3244-36d2-8c82-2ccd4294f1b6;Feature;geom;Point;[-57.4789, -26.2293];-57,4789;-26,2293;GOES-16;Paraguay;Paraguarí;Caapucú;2023-03-29 15:57:29-03:00;0,11;0,4;3,0;29/03/2023;15:57:29
focos_ams_24h.357541dc-f937-3a47-8a9a-385a7d5a0fcf;Feature;geom;Point;[-57.4126, -26.2309];-57,4126;-26,2309;GOES-16;Paraguay;Paraguarí;Caapucú;2023-03-29 15:57:29-03:00;0,14;0,66;3,0;29/03/2023;15:57:29
focos_ams_24h.533ed431-b97f-3ccc-bd2d-cc3500278120;Feature;geom;Point;[-57.4025, -26.1665];-57,4025;-26,1665;GOES-16;Paraguay;Paraguarí;Caapucú;2023-03-29 15:57:29-03:00;0,17;0,11;3,0;29/03/2023;15:57:29
focos_ams_24h.27432204-6885-33a7-8046-7b3777e986c5;Feature;geom;Point;[-57.497, -26.2505];-57,497;-26,2505;GOES-16;Paraguay;Paraguarí;Caapucú;2023-03-29 15:57:29-03:00;0,2;0,33;4,0;29/03/2023;15:57:29
focos_ams_24h.65b4b1a6-28af-3c2e-a67f-d42f24029fda;Feature;geom;Point;[-57.4749, -26.251];-57,4749;-26,251;GOES-16;Paraguay;Paraguarí;Caapucú;2023-03-29 15:57:29-03:00;0,14;0,48;4,0;29/03/2023;15:57:29
focos_ams_24h.fb3edd02-4d27-367f-a280-58189bb615e2;Feature;geom;Point;[-57.5429, -26.12];-57,5429;-26,12;GOES-16;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:57:28-03:00;0,17;0,0;4,0;29/03/2023;15:57:28
focos_ams_24h.f8bb38b5-91a6-39a1-b100-cc74ce92f60e;Feature;geom;Point;[-57.7238, -25.6004];-57,7238;-25,6004;GOES-16;Argentina;Formosa;Pilcomayo;2023-03-29 15:57:26-03:00;0,07;0,0;2,0;29/03/2023;15:57:26
focos_ams_24h.e8c99cba-7a45-342d-96f7-e7f40999ef98;Feature;geom;Point;[-57.6732, -25.5161];-57,6732;-25,5161;GOES-16;Argentina;Formosa;Pilcomayo;2023-03-29 15:57:25-03:00;0,12;0,0;3,0;29/03/2023;15:57:25
focos_ams_24h.b887d0bc-0aae-3581-9eeb-78873af91dff;Feature;geom;Point;[-57.6951, -25.5156];-57,6951;-25,5156;GOES-16;Argentina;Formosa;Pilcomayo;2023-03-29 15:57:25-03:00;0,1;0,0;2,0;29/03/2023;15:57:25
focos_ams_24h.9d3ff273-3c98-3b84-945a-a800d4131d43;Feature;geom;Point;[-61.2103, -24.0477];-61,2103;-24,0477;GOES-16;Argentina;Formosa;Bermejo;2023-03-29 15:57:18-03:00;0,04;0,0;2,0;29/03/2023;15:57:18
focos_ams_24h.2c684f36-7048-37cf-b246-90420d091b7b;Feature;geom;Point;[-59.725, -19.4743];-59,725;-19,4743;GOES-16;Paraguay;Alto Paraguay;Mayor Pablo Lagerenza;2023-03-29 15:56:55-03:00;0,0;0,3;0,0;29/03/2023;15:56:55
focos_ams_24h.1a7387da-4f4b-37c4-a393-2bba6a81d334;Feature;geom;Point;[-41.4173, -16.8204];-41,4173;-16,8204;GOES-16;Brasil;MINAS GERAIS;PONTO DOS VOLANTES;2023-03-29 15:56:38-03:00;0,59;0,0;9,0;29/03/2023;15:56:38
focos_ams_24h.a3d58b7b-dc36-32af-a751-fcf69c0be124;Feature;geom;Point;[-72.81813, -38.4863];-72,81813;-38,4863;AQUA_M-T;Chile;Araucanía;Cautín;2023-03-29 15:56:00-03:00;0,69;0,0;11,0;29/03/2023;15:56:00
focos_ams_24h.eaae0b4c-176c-3c78-8346-6f275f58e331;Feature;geom;Point;[-72.81995, -38.47698];-72,81995;-38,47698;AQUA_M-T;Chile;Araucanía;Cautín;2023-03-29 15:56:00-03:00;0,69;0,0;12,0;29/03/2023;15:56:00
focos_ams_24h.ee713dd4-cd81-3725-881a-9a805541b3a6;Feature;geom;Point;[-72.28547, -38.99609];-72,28547;-38,99609;AQUA_M-T;Chile;Araucanía;Cautín;2023-03-29 15:56:00-03:00;0,83;0,1;0,0;29/03/2023;15:56:00
focos_ams_24h.7fce061e-4f49-3980-9118-abf93d0b152a;Feature;geom;Point;[-64.77358, -39.51803];-64,77358;-39,51803;AQUA_M-T;Argentina;Río Negro;Pichi Mahuida;2023-03-29 15:56:00-03:00;0,85;0,0;7,0;29/03/2023;15:56:00
focos_ams_24h.5a9d8b2c-71ec-30e7-b5bd-73c93a1d3078;Feature;geom;Point;[-72.82616, -38.47263];-72,82616;-38,47263;AQUA_M-T;Chile;Araucanía;Cautín;2023-03-29 15:56:00-03:00;0,68;0,0;12,0;29/03/2023;15:56:00
focos_ams_24h.0a46d8dd-3efe-3aa7-8856-4ab13b5f499c;Feature;geom;Point;[-72.48031, -38.4335];-72,48031;-38,4335;AQUA_M-T;Chile;Araucanía;Cautín;2023-03-29 15:56:00-03:00;0,86;0,0;18,0;29/03/2023;15:56:00
focos_ams_24h.4a061592-5a4b-3692-ba49-fba0ece6849e;Feature;geom;Point;[-72.45525, -16.26365];-72,45525;-16,26365;NPP-375;Peru;Arequipa;Castilla;2023-03-29 15:56:00-03:00;1,0;0,0;9,0;29/03/2023;15:56:00
focos_ams_24h.4559de14-425c-393a-9eaa-5e632178efff;Feature;geom;Point;[-72.83057, -38.48787];-72,83057;-38,48787;AQUA_M-T;Chile;Araucanía;Cautín;2023-03-29 15:56:00-03:00;0,68;0,0;12,0;29/03/2023;15:56:00
focos_ams_24h.11513b47-e2d1-3ec1-9f56-496b54ceaeee;Feature;geom;Point;[-72.43084, -38.40205];-72,43084;-38,40205;AQUA_M-T;Chile;Araucanía;Cautín;2023-03-29 15:56:00-03:00;0,86;0,0;19,0;29/03/2023;15:56:00
focos_ams_24h.4f0b0199-9bd3-3061-a93d-21c085f62ca3;Feature;geom;Point;[-73.20067, -39.04056];-73,20067;-39,04056;AQUA_M-T;Chile;Araucanía;Cautín;2023-03-29 15:56:00-03:00;0,63;0,0;-999,0;29/03/2023;15:56:00
focos_ams_24h.cbbbfb3c-a58a-39db-b8d5-30c20b2d0d8e;Feature;geom;Point;[-72.77396, -16.60686];-72,77396;-16,60686;NPP-375;Peru;Arequipa;Camaná;2023-03-29 15:56:00-03:00;0,94;0,0;-999,0;29/03/2023;15:56:00
focos_ams_24h.04c42ab6-60f1-3893-b684-b88b2a6f7d5f;Feature;geom;Point;[-64.7561, -39.51458];-64,7561;-39,51458;AQUA_M-T;Argentina;Río Negro;Pichi Mahuida;2023-03-29 15:56:00-03:00;0,85;0,0;7,0;29/03/2023;15:56:00
focos_ams_24h.95fd1d25-f5eb-3193-966d-8c1c24c42ce9;Feature;geom;Point;[-73.19881, -39.05005];-73,19881;-39,05005;AQUA_M-T;Chile;Araucanía;Cautín;2023-03-29 15:56:00-03:00;0,78;0,0;-999,0;29/03/2023;15:56:00
focos_ams_24h.1b35df3c-4114-36fa-8283-4e2f7e060cc4;Feature;geom;Point;[-65.79785, -37.37194];-65,79785;-37,37194;AQUA_M-T;Argentina;La Pampa;Utracán;2023-03-29 15:56:00-03:00;0,17;0,0;8,0;29/03/2023;15:56:00
focos_ams_24h.16742866-0880-3401-b4ac-92edfb849754;Feature;geom;Point;[-65.88736, -39.29754];-65,88736;-39,29754;AQUA_M-T;Argentina;Río Negro;Avellaneda;2023-03-29 15:56:00-03:00;0,86;0,0;7,0;29/03/2023;15:56:00
focos_ams_24h.9d16d5f4-e95f-3ceb-a892-ab0455f447dd;Feature;geom;Point;[-65.78118, -37.3687];-65,78118;-37,3687;AQUA_M-T;Argentina;La Pampa;Utracán;2023-03-29 15:56:00-03:00;0,25;0,0;8,0;29/03/2023;15:56:00
focos_ams_24h.af8dfa55-3d7d-31e4-b6f5-fd9623ac16fa;Feature;geom;Point;[-89.2673, -0.7199];-89,2673;-0,7199;GOES-16;Ecuador;Galápagos;San Cristóbal;2023-03-29 15:55:10-03:00;0,98;0,45;-999,0;29/03/2023;15:55:10
focos_ams_24h.44be1ee2-f2a8-31a2-b21d-580955d09ee3;Feature;geom;Point;[-89.2674, -0.7381];-89,2674;-0,7381;GOES-16;Ecuador;Galápagos;San Cristóbal;2023-03-29 15:55:10-03:00;-999,0;0,55;-999,0;29/03/2023;15:55:10
